model_name,question_id,difficulty,result,efficiency_score,repetition_number
Qwen-3-Coder-30B,430,simple,semantic,,36
Qwen-3-Coder-30B,430,simple,semantic,,37
Qwen-3-Coder-30B,430,simple,semantic,,38
Qwen-3-Coder-30B,430,simple,semantic,,39
Qwen-3-Coder-30B,430,simple,semantic,,40
Qwen-3-Coder-30B,430,simple,semantic,,41
Qwen-3-Coder-30B,430,simple,semantic,,42
Qwen-3-Coder-30B,430,simple,semantic,,43
Qwen-3-Coder-30B,430,simple,semantic,,44
Qwen-3-Coder-30B,430,simple,semantic,,45
Qwen-3-Coder-30B,430,simple,semantic,,46
Qwen-3-Coder-30B,430,simple,semantic,,47
Qwen-3-Coder-30B,430,simple,semantic,,48
Qwen-3-Coder-30B,430,simple,semantic,,49
Qwen-3-Coder-30B,430,simple,semantic,,50
Qwen-3-Coder-30B,1536,Simple,other,,1
Qwen-3-Coder-30B,1536,Simple,other,,2
Qwen-3-Coder-30B,1536,Simple,other,,3
Qwen-3-Coder-30B,1536,Simple,other,,4
Qwen-3-Coder-30B,1536,Simple,other,,5
Qwen-3-Coder-30B,1536,Simple,other,,6
Qwen-3-Coder-30B,1536,Simple,other,,7
Qwen-3-Coder-30B,1536,Simple,other,,8
Qwen-3-Coder-30B,1536,Simple,other,,9
Qwen-3-Coder-30B,1536,Simple,other,,10
Qwen-3-Coder-30B,1536,Simple,other,,11
Qwen-3-Coder-30B,1536,Simple,other,,12
Qwen-3-Coder-30B,1536,Simple,other,,13
Qwen-3-Coder-30B,1536,Simple,other,,14
Qwen-3-Coder-30B,1536,Simple,other,,15
Qwen-3-Coder-30B,1536,Simple,other,,16
Qwen-3-Coder-30B,1536,Simple,other,,17
Qwen-3-Coder-30B,1536,Simple,other,,18
Qwen-3-Coder-30B,1536,Simple,other,,19
Qwen-3-Coder-30B,1536,Simple,other,,20
Qwen-3-Coder-30B,1536,Simple,other,,21
Qwen-3-Coder-30B,1536,Simple,other,,22
Qwen-3-Coder-30B,1536,Simple,other,,23
Qwen-3-Coder-30B,1536,Simple,other,,24
Qwen-3-Coder-30B,1536,Simple,other,,25
Qwen-3-Coder-30B,1536,Simple,other,,26
Qwen-3-Coder-30B,1536,Simple,other,,27
Qwen-3-Coder-30B,1536,Simple,other,,28
Qwen-3-Coder-30B,1536,Simple,other,,29
Qwen-3-Coder-30B,1536,Simple,other,,30
Qwen-3-Coder-30B,1536,Simple,other,,31
Qwen-3-Coder-30B,1536,Simple,other,,32
Qwen-3-Coder-30B,1536,Simple,other,,33
Qwen-3-Coder-30B,1536,Simple,other,,34
Qwen-3-Coder-30B,1536,Simple,other,,35
Qwen-3-Coder-30B,1536,Simple,other,,36
Qwen-3-Coder-30B,1536,Simple,other,,37
Qwen-3-Coder-30B,1536,Simple,other,,38
Qwen-3-Coder-30B,1536,Simple,other,,39
Qwen-3-Coder-30B,1536,Simple,other,,40
Qwen-3-Coder-30B,1536,Simple,other,,41
Qwen-3-Coder-30B,1536,Simple,other,,42
Qwen-3-Coder-30B,1536,Simple,other,,43
Qwen-3-Coder-30B,1536,Simple,other,,44
Qwen-3-Coder-30B,1536,Simple,other,,45
Qwen-3-Coder-30B,1536,Simple,other,,46
Qwen-3-Coder-30B,1536,Simple,other,,47
Qwen-3-Coder-30B,1536,Simple,other,,48
Qwen-3-Coder-30B,1536,Simple,other,,49
Qwen-3-Coder-30B,1536,Simple,other,,50
Qwen-3-Coder-30B,577,simple,correct,2.1697281465347418,1
Qwen-3-Coder-30B,577,simple,correct,0.2921411265064999,2
Qwen-3-Coder-30B,577,simple,correct,0.842302184344498,3
Qwen-3-Coder-30B,577,simple,correct,0.2169016393064171,4
Qwen-3-Coder-30B,577,simple,correct,0.28867418699078035,5
Qwen-3-Coder-30B,577,simple,correct,0.31309712645968674,6
Qwen-3-Coder-30B,577,simple,correct,0.32144758093280096,7
Qwen-3-Coder-30B,577,simple,correct,0.492143300622489,8
Qwen-3-Coder-30B,577,simple,correct,0.9913747898223757,9
Qwen-3-Coder-30B,577,simple,correct,0.5128307068805692,10
Qwen-3-Coder-30B,577,simple,correct,0.38146943379458464,11
Qwen-3-Coder-30B,577,simple,correct,0.3696114639623833,12
Qwen-3-Coder-30B,577,simple,correct,0.3829236049528689,13
Qwen-3-Coder-30B,577,simple,correct,0.1647530804258168,14
Qwen-3-Coder-30B,577,simple,correct,0.3286875780494722,15
Qwen-3-Coder-30B,577,simple,correct,0.33870812801869604,16
Qwen-3-Coder-30B,577,simple,correct,0.30187750533516283,17
Qwen-3-Coder-30B,577,simple,correct,0.39828813358371357,18
Qwen-3-Coder-30B,577,simple,correct,0.3372169857156739,19
Qwen-3-Coder-30B,577,simple,correct,0.3479540186937713,20
Qwen-3-Coder-30B,577,simple,correct,0.28866753737917955,21
Qwen-3-Coder-30B,577,simple,correct,0.3261484426948455,22
Qwen-3-Coder-30B,577,simple,correct,0.3939918855039995,23
Qwen-3-Coder-30B,577,simple,correct,0.3018883621545252,24
Qwen-3-Coder-30B,577,simple,correct,0.3670733709959488,25
Qwen-3-Coder-30B,577,simple,correct,0.38591617631501185,26
Qwen-3-Coder-30B,577,simple,correct,0.4666822807896409,27
Qwen-3-Coder-30B,577,simple,correct,0.41264948719057115,28
Qwen-3-Coder-30B,577,simple,correct,0.36413258590377307,29
Qwen-3-Coder-30B,577,simple,correct,0.3626846168163685,30
Qwen-3-Coder-30B,577,simple,correct,0.25274925425087125,31
Qwen-3-Coder-30B,577,simple,correct,0.38269398656380943,32
Qwen-3-Coder-30B,577,simple,correct,0.3579824518175909,33
Qwen-3-Coder-30B,577,simple,correct,0.3562816241162356,34
Qwen-3-Coder-30B,577,simple,correct,0.7177668181964363,35
Qwen-3-Coder-30B,577,simple,correct,0.3708178420154412,36
Qwen-3-Coder-30B,577,simple,correct,0.4717701177878169,37
Qwen-3-Coder-30B,577,simple,correct,0.3078606657120866,38
Qwen-3-Coder-30B,577,simple,correct,0.3517581308511704,39
Qwen-3-Coder-30B,577,simple,correct,0.43377677236030293,40
Qwen-3-Coder-30B,577,simple,correct,0.3677174822617733,41
Qwen-3-Coder-30B,577,simple,correct,0.1024277103413794,42
Qwen-3-Coder-30B,577,simple,correct,0.5306859493590153,43
Qwen-3-Coder-30B,577,simple,correct,0.3197362702302482,44
Qwen-3-Coder-30B,577,simple,correct,0.3692663585302532,45
Qwen-3-Coder-30B,577,simple,correct,0.3371107675946845,46
Qwen-3-Coder-30B,577,simple,correct,0.311113187870498,47
Qwen-3-Coder-30B,577,simple,correct,0.3914559285438108,48
Qwen-3-Coder-30B,577,simple,correct,0.34067398230375645,49
Qwen-3-Coder-30B,577,simple,correct,0.34338357073590314,50
Qwen-3-Coder-30B,323,simple,semantic,,1
Qwen-3-Coder-30B,323,simple,semantic,,2
Qwen-3-Coder-30B,323,simple,semantic,,3
Qwen-3-Coder-30B,323,simple,semantic,,4
Qwen-3-Coder-30B,323,simple,semantic,,5
Qwen-3-Coder-30B,323,simple,semantic,,6
Qwen-3-Coder-30B,323,simple,semantic,,7
Qwen-3-Coder-30B,323,simple,semantic,,8
Qwen-3-Coder-30B,323,simple,semantic,,9
Qwen-3-Coder-30B,323,simple,semantic,,10
Qwen-3-Coder-30B,323,simple,semantic,,11
Qwen-3-Coder-30B,323,simple,semantic,,12
Qwen-3-Coder-30B,323,simple,semantic,,13
Qwen-3-Coder-30B,323,simple,semantic,,14
Qwen-3-Coder-30B,323,simple,semantic,,15
Qwen-3-Coder-30B,323,simple,semantic,,16
Qwen-3-Coder-30B,323,simple,semantic,,17
Qwen-3-Coder-30B,323,simple,semantic,,18
Qwen-3-Coder-30B,323,simple,semantic,,19
Qwen-3-Coder-30B,323,simple,semantic,,20
Qwen-3-Coder-30B,323,simple,semantic,,21
Qwen-3-Coder-30B,323,simple,semantic,,22
Qwen-3-Coder-30B,323,simple,semantic,,23
Qwen-3-Coder-30B,323,simple,semantic,,24
Qwen-3-Coder-30B,323,simple,semantic,,25
Qwen-3-Coder-30B,323,simple,semantic,,26
Qwen-3-Coder-30B,323,simple,semantic,,27
Qwen-3-Coder-30B,323,simple,semantic,,28
Qwen-3-Coder-30B,323,simple,semantic,,29
Qwen-3-Coder-30B,323,simple,semantic,,30
Qwen-3-Coder-30B,323,simple,semantic,,31
Qwen-3-Coder-30B,323,simple,semantic,,32
Qwen-3-Coder-30B,323,simple,semantic,,33
Qwen-3-Coder-30B,323,simple,semantic,,34
Qwen-3-Coder-30B,323,simple,semantic,,35
Qwen-3-Coder-30B,323,simple,semantic,,36
Qwen-3-Coder-30B,323,simple,semantic,,37
Qwen-3-Coder-30B,323,simple,semantic,,38
Qwen-3-Coder-30B,323,simple,semantic,,39
Qwen-3-Coder-30B,323,simple,semantic,,40
Qwen-3-Coder-30B,323,simple,semantic,,41
Qwen-3-Coder-30B,323,simple,semantic,,42
Qwen-3-Coder-30B,323,simple,semantic,,43
Qwen-3-Coder-30B,323,simple,semantic,,44
Qwen-3-Coder-30B,323,simple,semantic,,45
Qwen-3-Coder-30B,323,simple,semantic,,46
Qwen-3-Coder-30B,323,simple,semantic,,47
Qwen-3-Coder-30B,323,simple,semantic,,48
Qwen-3-Coder-30B,323,simple,semantic,,49
Qwen-3-Coder-30B,323,simple,semantic,,50
Qwen-3-Coder-30B,393,simple,semantic,,1
Qwen-3-Coder-30B,393,simple,semantic,,2
Qwen-3-Coder-30B,393,simple,semantic,,3
Qwen-3-Coder-30B,393,simple,semantic,,4
Qwen-3-Coder-30B,393,simple,semantic,,5
Qwen-3-Coder-30B,393,simple,semantic,,6
Qwen-3-Coder-30B,393,simple,semantic,,7
Qwen-3-Coder-30B,393,simple,semantic,,8
Qwen-3-Coder-30B,393,simple,semantic,,9
Qwen-3-Coder-30B,393,simple,semantic,,10
Qwen-3-Coder-30B,393,simple,semantic,,11
Qwen-3-Coder-30B,393,simple,semantic,,12
Qwen-3-Coder-30B,393,simple,semantic,,13
Qwen-3-Coder-30B,393,simple,semantic,,14
Qwen-3-Coder-30B,393,simple,semantic,,15
Qwen-3-Coder-30B,393,simple,semantic,,16
Qwen-3-Coder-30B,393,simple,semantic,,17
Qwen-3-Coder-30B,393,simple,semantic,,18
Qwen-3-Coder-30B,393,simple,semantic,,19
Qwen-3-Coder-30B,393,simple,semantic,,20
Qwen-3-Coder-30B,393,simple,semantic,,21
Qwen-3-Coder-30B,393,simple,semantic,,22
Qwen-3-Coder-30B,393,simple,semantic,,23
Qwen-3-Coder-30B,393,simple,semantic,,24
Qwen-3-Coder-30B,393,simple,semantic,,25
Qwen-3-Coder-30B,393,simple,semantic,,26
Qwen-3-Coder-30B,393,simple,semantic,,27
Qwen-3-Coder-30B,393,simple,semantic,,28
Qwen-3-Coder-30B,393,simple,semantic,,29
Qwen-3-Coder-30B,393,simple,semantic,,30
Qwen-3-Coder-30B,393,simple,semantic,,31
Qwen-3-Coder-30B,393,simple,semantic,,32
Qwen-3-Coder-30B,393,simple,semantic,,33
Qwen-3-Coder-30B,393,simple,semantic,,34
Qwen-3-Coder-30B,393,simple,semantic,,35
Qwen-3-Coder-30B,393,simple,semantic,,36
Qwen-3-Coder-30B,393,simple,semantic,,37
Qwen-3-Coder-30B,393,simple,semantic,,38
Qwen-3-Coder-30B,393,simple,semantic,,39
Qwen-3-Coder-30B,393,simple,semantic,,40
Qwen-3-Coder-30B,393,simple,semantic,,41
Qwen-3-Coder-30B,393,simple,semantic,,42
Qwen-3-Coder-30B,393,simple,semantic,,43
Qwen-3-Coder-30B,393,simple,semantic,,44
Qwen-3-Coder-30B,393,simple,semantic,,45
Qwen-3-Coder-30B,393,simple,semantic,,46
Qwen-3-Coder-30B,393,simple,semantic,,47
Qwen-3-Coder-30B,393,simple,semantic,,48
Qwen-3-Coder-30B,393,simple,semantic,,49
Qwen-3-Coder-30B,393,simple,semantic,,50
Qwen-3-Coder-30B,369,simple,correct,10.036690850236333,1
Qwen-3-Coder-30B,369,simple,correct,0.897011715290605,2
Qwen-3-Coder-30B,369,simple,correct,0.8883315358698469,3
Qwen-3-Coder-30B,369,simple,correct,0.9423431517390465,4
Qwen-3-Coder-30B,369,simple,correct,1.0505363422251113,5
Qwen-3-Coder-30B,369,simple,correct,0.976895716514679,6
Qwen-3-Coder-30B,369,simple,correct,1.174619956406901,7
Qwen-3-Coder-30B,369,simple,correct,0.9335531084573763,8
Qwen-3-Coder-30B,369,simple,correct,0.9903028963988338,9
Qwen-3-Coder-30B,369,simple,correct,1.0690951924414804,10
Qwen-3-Coder-30B,369,simple,correct,0.9812868025605604,11
Qwen-3-Coder-30B,369,simple,correct,0.788382470545915,12
Qwen-3-Coder-30B,369,simple,correct,0.9599240618503619,13
Qwen-3-Coder-30B,369,simple,correct,0.9654400641155073,14
Qwen-3-Coder-30B,369,simple,correct,1.2319056957388108,15
Qwen-3-Coder-30B,369,simple,correct,0.9174928882575414,16
Qwen-3-Coder-30B,369,simple,correct,1.138278995706129,17
Qwen-3-Coder-30B,369,simple,correct,0.8600006558344674,18
Qwen-3-Coder-30B,369,simple,correct,0.9920477137176938,19
Qwen-3-Coder-30B,369,simple,correct,1.0616061055053208,20
Qwen-3-Coder-30B,369,simple,correct,0.8470651005621583,21
Qwen-3-Coder-30B,369,simple,correct,1.0243587280419215,22
Qwen-3-Coder-30B,369,simple,correct,1.006460248573647,23
Qwen-3-Coder-30B,369,simple,correct,1.2259954367348267,24
Qwen-3-Coder-30B,369,simple,correct,1.0405451645643033,25
Qwen-3-Coder-30B,369,simple,correct,1.111599431383765,26
Qwen-3-Coder-30B,369,simple,correct,0.9344223248806319,27
Qwen-3-Coder-30B,369,simple,correct,0.9421225849482274,28
Qwen-3-Coder-30B,369,simple,correct,0.972637012456875,29
Qwen-3-Coder-30B,369,simple,correct,0.8540051239228117,30
Qwen-3-Coder-30B,369,simple,correct,1.017685687420421,31
Qwen-3-Coder-30B,369,simple,correct,1.0509125597105295,32
Qwen-3-Coder-30B,369,simple,correct,0.8298232525667224,33
Qwen-3-Coder-30B,369,simple,correct,1.0268628598021496,34
Qwen-3-Coder-30B,369,simple,correct,1.0301874264901165,35
Qwen-3-Coder-30B,369,simple,correct,1.0222070367316485,36
Qwen-3-Coder-30B,369,simple,correct,0.9874910444162996,37
Qwen-3-Coder-30B,369,simple,correct,0.9405951830307324,38
Qwen-3-Coder-30B,369,simple,correct,0.8118169457957733,39
Qwen-3-Coder-30B,369,simple,correct,1.0035000866544597,40
Qwen-3-Coder-30B,369,simple,correct,0.965862282959827,41
Qwen-3-Coder-30B,369,simple,correct,1.1071607862072665,42
Qwen-3-Coder-30B,369,simple,correct,1.3730956040348574,43
Qwen-3-Coder-30B,369,simple,correct,0.9862734354258342,44
Qwen-3-Coder-30B,369,simple,correct,0.992555614411503,45
Qwen-3-Coder-30B,369,simple,correct,0.8773579403146894,46
Qwen-3-Coder-30B,369,simple,correct,0.9705266296585338,47
Qwen-3-Coder-30B,369,simple,correct,1.060240375506154,48
Qwen-3-Coder-30B,369,simple,correct,1.0085850406749022,49
Qwen-3-Coder-30B,369,simple,correct,0.9274761994026873,50
Qwen-3-Coder-30B,725,simple,correct,2.0722685482146677,1
Qwen-3-Coder-30B,725,simple,correct,0.7670661803022407,2
Qwen-3-Coder-30B,725,simple,correct,1.3036487322201609,3
Qwen-3-Coder-30B,725,simple,correct,1.0625250501002004,4
Qwen-3-Coder-30B,725,simple,correct,1.3666303756124116,5
Qwen-3-Coder-30B,725,simple,correct,1.47074122236671,6
Qwen-3-Coder-30B,725,simple,correct,1.6162790697674418,7
Qwen-3-Coder-30B,725,simple,correct,1.1538155802861685,8
Qwen-3-Coder-30B,725,simple,correct,1.549386323787259,9
Qwen-3-Coder-30B,725,simple,correct,1.49364896073903,10
Qwen-3-Coder-30B,725,simple,correct,1.0374094931617055,11
Qwen-3-Coder-30B,725,simple,correct,1.2485380116959064,12
Qwen-3-Coder-30B,725,simple,correct,1.2743125419181758,13
Qwen-3-Coder-30B,725,simple,correct,1.5813186813186813,14
Qwen-3-Coder-30B,725,simple,correct,1.7275219298245614,15
Qwen-3-Coder-30B,725,simple,correct,1.4806344522316488,16
Qwen-3-Coder-30B,725,simple,correct,1.3531236154186974,17
Qwen-3-Coder-30B,725,simple,correct,1.4827586206896552,18
Qwen-3-Coder-30B,725,simple,correct,1.6315479693937611,19
Qwen-3-Coder-30B,725,simple,correct,1.129725085910653,20
Qwen-3-Coder-30B,725,simple,correct,1.804218248509858,21
Qwen-3-Coder-30B,725,simple,correct,1.4878186968838527,22
Qwen-3-Coder-30B,725,simple,correct,1.4390366281986955,23
Qwen-3-Coder-30B,725,simple,correct,1.3257418909592822,24
Qwen-3-Coder-30B,725,simple,correct,1.4443243243243242,25
Qwen-3-Coder-30B,725,simple,correct,1.258360655737705,26
Qwen-3-Coder-30B,725,simple,correct,1.4557103064066852,27
Qwen-3-Coder-30B,725,simple,correct,1.6390160183066362,28
Qwen-3-Coder-30B,725,simple,correct,1.5548498845265588,29
Qwen-3-Coder-30B,725,simple,correct,1.4528508771929824,30
Qwen-3-Coder-30B,725,simple,correct,1.9493742889647327,31
Qwen-3-Coder-30B,725,simple,correct,1.24506683640993,32
Qwen-3-Coder-30B,725,simple,correct,1.429810298102981,33
Qwen-3-Coder-30B,725,simple,correct,1.3763546798029556,34
Qwen-3-Coder-30B,725,simple,correct,1.3102536997885834,35
Qwen-3-Coder-30B,725,simple,correct,1.4334891627709307,36
Qwen-3-Coder-30B,725,simple,correct,1.413945766463752,37
Qwen-3-Coder-30B,725,simple,correct,1.497539639147075,38
Qwen-3-Coder-30B,725,simple,correct,1.320754716981132,39
Qwen-3-Coder-30B,725,simple,correct,1.63,40
Qwen-3-Coder-30B,725,simple,correct,1.5084175084175084,41
Qwen-3-Coder-30B,725,simple,correct,0.9401488191523779,42
Qwen-3-Coder-30B,725,simple,correct,1.5023255813953489,43
Qwen-3-Coder-30B,725,simple,correct,1.3043046357615895,44
Qwen-3-Coder-30B,725,simple,correct,1.4997098084735925,45
Qwen-3-Coder-30B,725,simple,correct,1.4353070175438596,46
Qwen-3-Coder-30B,725,simple,correct,1.503945885005637,47
Qwen-3-Coder-30B,725,simple,correct,1.4421230942970074,48
Qwen-3-Coder-30B,725,simple,correct,1.6959349593495936,49
Qwen-3-Coder-30B,725,simple,correct,1.676144578313253,50
Qwen-3-Coder-30B,1506,moderate,correct,8.218726016884114,1
Qwen-3-Coder-30B,1506,moderate,correct,0.904460518384569,2
Qwen-3-Coder-30B,1506,moderate,correct,1.2971913781841933,3
Qwen-3-Coder-30B,1506,moderate,correct,1.1327693370165746,4
Qwen-3-Coder-30B,1506,moderate,correct,1.193802663767328,5
Qwen-3-Coder-30B,1506,moderate,correct,1.693080878915381,6
Qwen-3-Coder-30B,1506,moderate,correct,0.7730838865419433,7
Qwen-3-Coder-30B,1506,moderate,correct,0.9483610237988325,8
Qwen-3-Coder-30B,1506,moderate,correct,1.4008397932816536,9
Qwen-3-Coder-30B,1506,moderate,correct,1.247741935483871,10
Qwen-3-Coder-30B,1506,moderate,correct,1.2688679245283019,11
Qwen-3-Coder-30B,1506,moderate,correct,1.2981346822636737,12
Qwen-3-Coder-30B,1506,moderate,correct,1.4157911493155046,13
Qwen-3-Coder-30B,1506,moderate,correct,1.1959183673469387,14
Qwen-3-Coder-30B,1506,moderate,correct,1.0347111212605618,15
Qwen-3-Coder-30B,1506,moderate,correct,1.1547121844924642,16
Qwen-3-Coder-30B,1506,moderate,correct,1.2831402831402832,17
Qwen-3-Coder-30B,1506,moderate,correct,1.182181610508281,18
Qwen-3-Coder-30B,1506,moderate,correct,1.4153094462540716,19
Qwen-3-Coder-30B,1506,moderate,correct,1.2759729816661305,20
Qwen-3-Coder-30B,1506,moderate,correct,1.415208118841006,21
Qwen-3-Coder-30B,1506,moderate,correct,1.1204639602319801,22
Qwen-3-Coder-30B,1506,moderate,correct,1.361085414739439,23
Qwen-3-Coder-30B,1506,moderate,correct,0.09405325968530671,24
Qwen-3-Coder-30B,1506,moderate,correct,0.0350685623784535,25
Qwen-3-Coder-30B,1506,moderate,correct,6.340292926145216,26
Qwen-3-Coder-30B,1506,moderate,correct,0.9902684563758389,27
Qwen-3-Coder-30B,1506,moderate,correct,1.1421330089213302,28
Qwen-3-Coder-30B,1506,moderate,correct,0.8502893410490946,29
Qwen-3-Coder-30B,1506,moderate,correct,1.9058310450654175,30
Qwen-3-Coder-30B,1506,moderate,correct,1.0948275862068966,31
Qwen-3-Coder-30B,1506,moderate,correct,1.0102347983142685,32
Qwen-3-Coder-30B,1506,moderate,correct,1.1747547069742774,33
Qwen-3-Coder-30B,1506,moderate,correct,1.2179339477726574,34
Qwen-3-Coder-30B,1506,moderate,correct,2.4993141289437584,35
Qwen-3-Coder-30B,1506,moderate,correct,2.0995993131081856,36
Qwen-3-Coder-30B,1506,moderate,correct,1.0158842717345058,37
Qwen-3-Coder-30B,1506,moderate,correct,1.178409090909091,38
Qwen-3-Coder-30B,1506,moderate,correct,1.405032067094228,39
Qwen-3-Coder-30B,1506,moderate,correct,1.3780290791599354,40
Qwen-3-Coder-30B,1506,moderate,correct,1.3295739348370927,41
Qwen-3-Coder-30B,1506,moderate,correct,1.125784929356358,42
Qwen-3-Coder-30B,1506,moderate,correct,0.9127397056637431,43
Qwen-3-Coder-30B,1506,moderate,correct,0.930268796260226,44
Qwen-3-Coder-30B,1506,moderate,correct,1.011839573775344,45
Qwen-3-Coder-30B,1506,moderate,correct,1.0587744197695776,46
Qwen-3-Coder-30B,1506,moderate,correct,0.8455927051671732,47
Qwen-3-Coder-30B,1506,moderate,correct,1.4763737109435124,48
Qwen-3-Coder-30B,1506,moderate,correct,1.0425885875894194,49
Qwen-3-Coder-30B,1506,moderate,correct,1.0753267973856209,50
Qwen-3-Coder-30B,906,moderate,correct,3.099548437440037,1
Qwen-3-Coder-30B,906,moderate,correct,2.5108663114410583,2
Qwen-3-Coder-30B,906,moderate,correct,2.3714524064899467,3
Qwen-3-Coder-30B,906,moderate,correct,3.7314229249011857,4
Qwen-3-Coder-30B,906,moderate,correct,2.721208874855516,5
Qwen-3-Coder-30B,906,moderate,correct,2.167417223798282,6
Qwen-3-Coder-30B,906,moderate,correct,3.271388483035321,7
Qwen-3-Coder-30B,906,moderate,correct,3.201426912228306,8
Qwen-3-Coder-30B,906,moderate,correct,3.909430618691733,9
Qwen-3-Coder-30B,906,moderate,correct,1.2484075330609985,10
Qwen-3-Coder-30B,906,moderate,correct,3.160416747961135,11
Qwen-3-Coder-30B,906,moderate,correct,1.8548601293749731,12
Qwen-3-Coder-30B,906,moderate,correct,3.050831202046036,13
Qwen-3-Coder-30B,906,moderate,correct,2.975166613773405,14
Qwen-3-Coder-30B,906,moderate,correct,2.9948985644797723,15
Qwen-3-Coder-30B,906,moderate,correct,3.03238930993219,16
Qwen-3-Coder-30B,906,moderate,correct,2.8848381601362862,17
Qwen-3-Coder-30B,906,moderate,correct,3.5642587643452286,18
Qwen-3-Coder-30B,906,moderate,correct,2.7867348040450572,19
Qwen-3-Coder-30B,906,moderate,correct,2.6292553191489363,20
Qwen-3-Coder-30B,906,moderate,correct,2.9347623050340896,21
Qwen-3-Coder-30B,906,moderate,correct,3.03910297191675,22
Qwen-3-Coder-30B,906,moderate,correct,3.043425292776861,23
Qwen-3-Coder-30B,906,moderate,correct,2.625657871498711,24
Qwen-3-Coder-30B,906,moderate,correct,3.0601306678142484,25
Qwen-3-Coder-30B,906,moderate,correct,2.896637127046167,26
Qwen-3-Coder-30B,906,moderate,correct,1.9032272958123644,27
Qwen-3-Coder-30B,906,moderate,correct,2.660580246482561,28
Qwen-3-Coder-30B,906,moderate,correct,2.976098689282961,29
Qwen-3-Coder-30B,906,moderate,correct,2.860725700319609,30
Qwen-3-Coder-30B,906,moderate,correct,3.218689865298268,31
Qwen-3-Coder-30B,906,moderate,correct,2.867018722995679,32
Qwen-3-Coder-30B,906,moderate,correct,3.576837757209516,33
Qwen-3-Coder-30B,906,moderate,correct,2.9901880301786483,34
Qwen-3-Coder-30B,906,moderate,correct,3.2810922093401236,35
Qwen-3-Coder-30B,906,moderate,correct,3.051253777668872,36
Qwen-3-Coder-30B,906,moderate,correct,3.251898985881885,37
Qwen-3-Coder-30B,906,moderate,correct,3.2919074038645495,38
Qwen-3-Coder-30B,906,moderate,correct,3.235068989827777,39
Qwen-3-Coder-30B,906,moderate,correct,2.8843028310088066,40
Qwen-3-Coder-30B,906,moderate,correct,3.0385670485718896,41
Qwen-3-Coder-30B,906,moderate,correct,3.3801163008816357,42
Qwen-3-Coder-30B,906,moderate,correct,2.6431575858358602,43
Qwen-3-Coder-30B,906,moderate,correct,3.093944772361415,44
Qwen-3-Coder-30B,906,moderate,correct,2.8597385015497525,45
Qwen-3-Coder-30B,906,moderate,correct,2.8364467190641562,46
Qwen-3-Coder-30B,906,moderate,correct,2.805937052932761,47
Qwen-3-Coder-30B,906,moderate,correct,2.999639913579259,48
Qwen-3-Coder-30B,906,moderate,correct,4.745357904675315,49
Qwen-3-Coder-30B,906,moderate,correct,3.075414446417999,50
Qwen-3-Coder-30B,222,moderate,correct,4.276092233009709,1
Qwen-3-Coder-30B,222,moderate,correct,1.0255620572836464,2
Qwen-3-Coder-30B,222,moderate,correct,1.5544959128065394,3
Qwen-3-Coder-30B,222,moderate,correct,2.1161538461538463,4
Qwen-3-Coder-30B,222,moderate,correct,2.9290085679314566,5
Qwen-3-Coder-30B,222,moderate,correct,1.7846497764530551,6
Qwen-3-Coder-30B,222,moderate,correct,1.6819693945442449,7
Qwen-3-Coder-30B,222,moderate,correct,1.880475129918337,8
Qwen-3-Coder-30B,222,moderate,correct,1.4194373401534526,9
Qwen-3-Coder-30B,222,moderate,correct,2.1728506787330315,10
Qwen-3-Coder-30B,222,moderate,correct,1.7734650670430487,11
Qwen-3-Coder-30B,222,moderate,correct,1.6270430906389302,12
Qwen-3-Coder-30B,222,moderate,correct,1.5720369056068133,13
Qwen-3-Coder-30B,222,moderate,correct,1.267611176702086,14
Qwen-3-Coder-30B,222,moderate,correct,1.6254545454545455,15
Qwen-3-Coder-30B,222,moderate,correct,1.6335040234089246,16
Qwen-3-Coder-30B,222,moderate,correct,1.485178463399879,17
Qwen-3-Coder-30B,222,moderate,correct,1.119736174530695,18
Qwen-3-Coder-30B,222,moderate,correct,1.787624140565317,19
Qwen-3-Coder-30B,222,moderate,correct,1.6221889055472263,20
Qwen-3-Coder-30B,222,moderate,correct,1.174217907227616,21
Qwen-3-Coder-30B,222,moderate,correct,2.118214716525935,22
Qwen-3-Coder-30B,222,moderate,correct,1.6260932944606414,23
Qwen-3-Coder-30B,222,moderate,correct,1.1335777894185437,24
Qwen-3-Coder-30B,222,moderate,correct,1.541871921182266,25
Qwen-3-Coder-30B,222,moderate,correct,1.3024193548387097,26
Qwen-3-Coder-30B,222,moderate,correct,1.459149546106068,27
Qwen-3-Coder-30B,222,moderate,correct,1.0833657966497858,28
Qwen-3-Coder-30B,222,moderate,correct,1.4590062111801243,29
Qwen-3-Coder-30B,222,moderate,correct,1.6282919488337095,30
Qwen-3-Coder-30B,222,moderate,correct,1.6900369003690037,31
Qwen-3-Coder-30B,222,moderate,correct,1.1668677121029352,32
Qwen-3-Coder-30B,222,moderate,correct,1.8922413793103448,33
Qwen-3-Coder-30B,222,moderate,correct,1.2635832959137854,34
Qwen-3-Coder-30B,222,moderate,correct,1.7738619676945668,35
Qwen-3-Coder-30B,222,moderate,correct,1.2563987427031882,36
Qwen-3-Coder-30B,222,moderate,correct,1.0761278195488722,37
Qwen-3-Coder-30B,222,moderate,correct,1.6084118926758522,38
Qwen-3-Coder-30B,222,moderate,correct,1.6661951909476662,39
Qwen-3-Coder-30B,222,moderate,correct,1.4208256315465189,40
