model_name,question_id,difficulty,result,efficiency_score,repetition_number
Qwen-3-235B,1517,simple,semantic,,46
Qwen-3-235B,1517,simple,semantic,,47
Qwen-3-235B,1517,simple,semantic,,48
Qwen-3-235B,1517,simple,semantic,,49
Qwen-3-235B,1517,simple,semantic,,50
Qwen-3-235B,1508,simple,correct,11.6663139329806,1
Qwen-3-235B,1508,simple,correct,1.0665807560137457,2
Qwen-3-235B,1508,simple,correct,0.9672206832871653,3
Qwen-3-235B,1508,simple,correct,1.1485484867201976,4
Qwen-3-235B,1508,simple,correct,1.6281546654318129,5
Qwen-3-235B,1508,simple,correct,1.2836320661808154,6
Qwen-3-235B,1508,simple,correct,1.7807318075921612,7
Qwen-3-235B,1508,simple,correct,1.415912439486424,8
Qwen-3-235B,1508,simple,correct,1.1898842691813116,9
Qwen-3-235B,1508,simple,correct,1.2365727550912735,10
Qwen-3-235B,1508,simple,correct,1.2606304493628437,11
Qwen-3-235B,1508,simple,correct,1.2224334600760456,12
Qwen-3-235B,1508,simple,correct,1.3406678460858028,13
Qwen-3-235B,1508,simple,correct,1.5160355486862442,14
Qwen-3-235B,1508,simple,correct,1.4223857194548306,15
Qwen-3-235B,1508,simple,correct,1.8490666666666666,16
Qwen-3-235B,1508,simple,correct,1.3052715291979096,17
Qwen-3-235B,1508,simple,correct,1.933487416538264,18
Qwen-3-235B,1508,simple,correct,1.1910915589771789,19
Qwen-3-235B,1508,simple,correct,1.3659689399054693,20
Qwen-3-235B,1508,simple,correct,1.4548596990646605,21
Qwen-3-235B,1508,simple,correct,1.46738768718802,22
Qwen-3-235B,1508,simple,correct,0.8672862855290177,23
Qwen-3-235B,1508,simple,correct,1.342110177404295,24
Qwen-3-235B,1508,simple,correct,1.5491350754508648,25
Qwen-3-235B,1508,simple,correct,1.2653151167915382,26
Qwen-3-235B,1508,simple,correct,1.7214484679665738,27
Qwen-3-235B,1508,simple,correct,1.3697303456133687,28
Qwen-3-235B,1508,simple,correct,1.10514190932547,29
Qwen-3-235B,1508,simple,correct,1.5433835182250397,30
Qwen-3-235B,1508,simple,correct,1.438120202209324,31
Qwen-3-235B,1508,simple,correct,1.1196824268278232,32
Qwen-3-235B,1508,simple,correct,1.1422147273749297,33
Qwen-3-235B,1508,simple,correct,1.3070561701213619,34
Qwen-3-235B,1508,simple,correct,1.452029520295203,35
Qwen-3-235B,1508,simple,correct,1.7411654575239879,36
Qwen-3-235B,1508,simple,correct,1.3087921270077059,37
Qwen-3-235B,1508,simple,correct,1.2961679576029352,38
Qwen-3-235B,1508,simple,correct,2.6623056035546777,39
Qwen-3-235B,1508,simple,correct,1.1449480642115204,40
Qwen-3-235B,1508,simple,correct,1.2762857644374233,41
Qwen-3-235B,1508,simple,correct,1.8369201339072214,42
Qwen-3-235B,1508,simple,correct,1.0098844825532929,43
Qwen-3-235B,1508,simple,correct,1.368866653838753,44
Qwen-3-235B,1508,simple,correct,1.4408834274327467,45
Qwen-3-235B,1508,simple,correct,1.4971804511278195,46
Qwen-3-235B,1508,simple,correct,1.4446944131983501,47
Qwen-3-235B,1508,simple,correct,1.3626227325678149,48
Qwen-3-235B,1508,simple,correct,1.5207673682249954,49
Qwen-3-235B,1508,simple,correct,1.4548440065681445,50
Qwen-3-235B,143,simple,correct,16.492032834379525,1
Qwen-3-235B,143,simple,correct,1.716570195232022,2
Qwen-3-235B,143,simple,correct,1.574426775147929,3
Qwen-3-235B,143,simple,correct,1.7329405989199804,4
Qwen-3-235B,143,simple,correct,1.8607054594473151,5
Qwen-3-235B,143,simple,correct,1.829562758320644,6
Qwen-3-235B,143,simple,correct,1.3615412315448325,7
Qwen-3-235B,143,simple,correct,1.708049535603715,8
Qwen-3-235B,143,simple,correct,1.39710035774807,9
Qwen-3-235B,143,simple,correct,2.8088388576193455,10
Qwen-3-235B,143,simple,correct,1.75813044250933,11
Qwen-3-235B,143,simple,correct,1.3576719576719576,12
Qwen-3-235B,143,simple,correct,1.6479946967185946,13
Qwen-3-235B,143,simple,correct,1.538602460088982,14
Qwen-3-235B,143,simple,correct,1.6751152073732718,15
Qwen-3-235B,143,simple,correct,1.5725126475548061,16
Qwen-3-235B,143,simple,correct,1.4621478873239437,17
Qwen-3-235B,143,simple,correct,1.3850719013923762,18
Qwen-3-235B,143,simple,correct,0.8226680040120361,19
Qwen-3-235B,143,simple,correct,1.4403669724770642,20
Qwen-3-235B,143,simple,correct,1.8123418765812342,21
Qwen-3-235B,143,simple,correct,3.6086781840096425,22
Qwen-3-235B,143,simple,correct,2.608108108108108,23
Qwen-3-235B,143,simple,correct,1.259032379047381,24
Qwen-3-235B,143,simple,correct,1.6894482090997096,25
Qwen-3-235B,143,simple,correct,1.6912779753189708,26
Qwen-3-235B,143,simple,correct,1.582946536015128,27
Qwen-3-235B,143,simple,correct,1.434985885673959,28
Qwen-3-235B,143,simple,correct,1.5820750121773015,29
Qwen-3-235B,143,simple,correct,2.2983970406905057,30
Qwen-3-235B,143,simple,correct,2.1365010073875084,31
Qwen-3-235B,143,simple,correct,1.7833333333333334,32
Qwen-3-235B,143,simple,correct,1.7845070422535212,33
Qwen-3-235B,143,simple,correct,1.6331442324222107,34
Qwen-3-235B,143,simple,correct,1.3479265631018102,35
Qwen-3-235B,143,simple,correct,1.5040013337779259,36
Qwen-3-235B,143,simple,correct,1.5273577552611068,37
Qwen-3-235B,143,simple,correct,1.936996599248255,38
Qwen-3-235B,143,simple,correct,1.2842532018796646,39
Qwen-3-235B,143,simple,correct,1.7030399049410834,40
Qwen-3-235B,143,simple,correct,2.114999396645348,41
Qwen-3-235B,143,simple,correct,1.8608069164265129,42
Qwen-3-235B,143,simple,correct,2.121528424976701,43
Qwen-3-235B,143,simple,correct,1.6538160469667318,44
Qwen-3-235B,143,simple,correct,1.1842467324008255,45
Qwen-3-235B,143,simple,correct,1.1866451131559315,46
Qwen-3-235B,143,simple,correct,1.7097668351540845,47
Qwen-3-235B,143,simple,correct,1.0411833921667508,48
Qwen-3-235B,143,simple,correct,1.0302924385413026,49
Qwen-3-235B,143,simple,correct,0.6722481991659295,50
Qwen-3-235B,599,simple,semantic,,1
Qwen-3-235B,599,simple,semantic,,2
Qwen-3-235B,599,simple,semantic,,3
Qwen-3-235B,599,simple,semantic,,4
Qwen-3-235B,599,simple,semantic,,5
Qwen-3-235B,599,simple,semantic,,6
Qwen-3-235B,599,simple,semantic,,7
Qwen-3-235B,599,simple,semantic,,8
Qwen-3-235B,599,simple,semantic,,9
Qwen-3-235B,599,simple,semantic,,10
Qwen-3-235B,599,simple,semantic,,11
Qwen-3-235B,599,simple,semantic,,12
Qwen-3-235B,599,simple,semantic,,13
Qwen-3-235B,599,simple,semantic,,14
Qwen-3-235B,599,simple,semantic,,15
Qwen-3-235B,599,simple,semantic,,16
Qwen-3-235B,599,simple,semantic,,17
Qwen-3-235B,599,simple,semantic,,18
Qwen-3-235B,599,simple,semantic,,19
Qwen-3-235B,599,simple,semantic,,20
Qwen-3-235B,599,simple,semantic,,21
Qwen-3-235B,599,simple,semantic,,22
Qwen-3-235B,599,simple,semantic,,23
Qwen-3-235B,599,simple,semantic,,24
Qwen-3-235B,599,simple,semantic,,25
Qwen-3-235B,599,simple,semantic,,26
Qwen-3-235B,599,simple,semantic,,27
Qwen-3-235B,599,simple,semantic,,28
Qwen-3-235B,599,simple,semantic,,29
Qwen-3-235B,599,simple,semantic,,30
Qwen-3-235B,599,simple,semantic,,31
Qwen-3-235B,599,simple,semantic,,32
Qwen-3-235B,599,simple,semantic,,33
Qwen-3-235B,599,simple,semantic,,34
Qwen-3-235B,599,simple,semantic,,35
Qwen-3-235B,599,simple,semantic,,36
Qwen-3-235B,599,simple,semantic,,37
Qwen-3-235B,599,simple,semantic,,38
Qwen-3-235B,599,simple,semantic,,39
Qwen-3-235B,599,simple,semantic,,40
Qwen-3-235B,599,simple,semantic,,41
Qwen-3-235B,599,simple,semantic,,42
Qwen-3-235B,599,simple,semantic,,43
Qwen-3-235B,599,simple,semantic,,44
Qwen-3-235B,599,simple,semantic,,45
Qwen-3-235B,599,simple,semantic,,46
Qwen-3-235B,599,simple,semantic,,47
Qwen-3-235B,599,simple,semantic,,48
Qwen-3-235B,599,simple,semantic,,49
Qwen-3-235B,599,simple,semantic,,50
Qwen-3-235B,225,simple,semantic,,1
Qwen-3-235B,225,simple,semantic,,2
Qwen-3-235B,225,simple,semantic,,3
Qwen-3-235B,225,simple,semantic,,4
Qwen-3-235B,225,simple,semantic,,5
Qwen-3-235B,225,simple,semantic,,6
Qwen-3-235B,225,simple,semantic,,7
Qwen-3-235B,225,simple,semantic,,8
Qwen-3-235B,225,simple,semantic,,9
Qwen-3-235B,225,simple,semantic,,10
Qwen-3-235B,225,simple,semantic,,11
Qwen-3-235B,225,simple,semantic,,12
Qwen-3-235B,225,simple,semantic,,13
Qwen-3-235B,225,simple,semantic,,14
Qwen-3-235B,225,simple,semantic,,15
Qwen-3-235B,225,simple,semantic,,16
Qwen-3-235B,225,simple,semantic,,17
Qwen-3-235B,225,simple,semantic,,18
Qwen-3-235B,225,simple,semantic,,19
Qwen-3-235B,225,simple,semantic,,20
Qwen-3-235B,225,simple,semantic,,21
Qwen-3-235B,225,simple,semantic,,22
Qwen-3-235B,225,simple,semantic,,23
Qwen-3-235B,225,simple,semantic,,24
Qwen-3-235B,225,simple,semantic,,25
Qwen-3-235B,225,simple,semantic,,26
Qwen-3-235B,225,simple,semantic,,27
Qwen-3-235B,225,simple,semantic,,28
Qwen-3-235B,225,simple,semantic,,29
Qwen-3-235B,225,simple,semantic,,30
Qwen-3-235B,225,simple,semantic,,31
Qwen-3-235B,225,simple,semantic,,32
Qwen-3-235B,225,simple,semantic,,33
Qwen-3-235B,225,simple,semantic,,34
Qwen-3-235B,225,simple,semantic,,35
Qwen-3-235B,225,simple,semantic,,36
Qwen-3-235B,225,simple,semantic,,37
Qwen-3-235B,225,simple,semantic,,38
Qwen-3-235B,225,simple,semantic,,39
Qwen-3-235B,225,simple,semantic,,40
Qwen-3-235B,225,simple,semantic,,41
Qwen-3-235B,225,simple,semantic,,42
Qwen-3-235B,225,simple,semantic,,43
Qwen-3-235B,225,simple,semantic,,44
Qwen-3-235B,225,simple,semantic,,45
Qwen-3-235B,225,simple,semantic,,46
Qwen-3-235B,225,simple,semantic,,47
Qwen-3-235B,225,simple,semantic,,48
Qwen-3-235B,225,simple,semantic,,49
Qwen-3-235B,225,simple,semantic,,50
Qwen-3-235B,858,simple,correct,7.698772603766514,1
Qwen-3-235B,858,simple,correct,1.8062940857297884,2
Qwen-3-235B,858,simple,correct,1.1909241265247055,3
Qwen-3-235B,858,simple,correct,0.9150047483380817,4
Qwen-3-235B,858,simple,correct,1.2834094936118623,5
Qwen-3-235B,858,simple,correct,0.7122333011686501,6
Qwen-3-235B,858,simple,correct,1.5691878703380968,7
Qwen-3-235B,858,simple,correct,0.8690681374238768,8
Qwen-3-235B,858,simple,correct,1.2534283554691719,9
Qwen-3-235B,858,simple,correct,1.1258059316569955,10
Qwen-3-235B,858,simple,correct,1.2553556715188134,11
Qwen-3-235B,858,simple,correct,1.1488823529411765,12
Qwen-3-235B,858,simple,correct,1.0634055801700395,13
Qwen-3-235B,858,simple,correct,0.8537200504413619,14
Qwen-3-235B,858,simple,correct,0.9484914648670107,15
Qwen-3-235B,858,simple,correct,1.262713936430318,16
Qwen-3-235B,858,simple,correct,1.1911438252132258,17
Qwen-3-235B,858,simple,correct,1.7504043126684636,18
Qwen-3-235B,858,simple,correct,1.1133668341708542,19
Qwen-3-235B,858,simple,correct,1.172357552480665,20
Qwen-3-235B,858,simple,correct,0.8847445642566731,21
Qwen-3-235B,858,simple,correct,1.7530457359696425,22
Qwen-3-235B,858,simple,correct,1.174131576008042,23
Qwen-3-235B,858,simple,correct,0.7430762925229815,24
Qwen-3-235B,858,simple,correct,0.8113424524875923,25
Qwen-3-235B,858,simple,correct,1.1637698220344852,26
Qwen-3-235B,858,simple,correct,1.688716945837939,27
Qwen-3-235B,858,simple,correct,1.0871387798787013,28
Qwen-3-235B,858,simple,correct,1.2620967741935485,29
Qwen-3-235B,858,simple,correct,1.315336180068032,30
Qwen-3-235B,858,simple,correct,1.7674957515835006,31
Qwen-3-235B,858,simple,correct,0.8772185045097469,32
Qwen-3-235B,858,simple,correct,1.296311818943839,33
Qwen-3-235B,858,simple,correct,1.181046845124283,34
Qwen-3-235B,858,simple,correct,1.2581154192966637,35
Qwen-3-235B,858,simple,correct,1.5398998031848274,36
Qwen-3-235B,858,simple,correct,1.164671006742618,37
Qwen-3-235B,858,simple,correct,1.1807736720554272,38
Qwen-3-235B,858,simple,correct,1.4020314160859808,39
Qwen-3-235B,858,simple,correct,1.2484237894052648,40
Qwen-3-235B,858,simple,correct,1.3459943977591036,41
Qwen-3-235B,858,simple,correct,1.1621811608756778,42
Qwen-3-235B,858,simple,correct,1.2434461391801717,43
Qwen-3-235B,858,simple,correct,1.12188044109112,44
Qwen-3-235B,858,simple,correct,0.6323509346431982,45
Qwen-3-235B,858,simple,correct,1.3226979666060505,46
Qwen-3-235B,858,simple,correct,1.2689483164749895,47
Qwen-3-235B,858,simple,correct,1.092676272486998,48
Qwen-3-235B,858,simple,correct,1.333028362305581,49
Qwen-3-235B,858,simple,correct,2.3715257417614635,50
Qwen-3-235B,809,simple,correct,1.4820545541553676,1
Qwen-3-235B,809,simple,correct,1.3710323574730354,2
Qwen-3-235B,809,simple,correct,1.3368006304176516,3
Qwen-3-235B,809,simple,correct,1.555318011758418,4
Qwen-3-235B,809,simple,correct,1.4549819927971188,5
Qwen-3-235B,809,simple,correct,1.4523809523809523,6
Qwen-3-235B,809,simple,correct,1.1427904806346243,7
Qwen-3-235B,809,simple,correct,1.6906779661016949,8
Qwen-3-235B,809,simple,correct,2.6345541401273884,9
Qwen-3-235B,809,simple,correct,1.1060730406237176,10
Qwen-3-235B,809,simple,correct,1.4067421939762366,11
Qwen-3-235B,809,simple,correct,1.1429848078641645,12
Qwen-3-235B,809,simple,correct,1.424029262802476,13
Qwen-3-235B,809,simple,correct,1.574693607154687,14
Qwen-3-235B,809,simple,correct,1.6045333333333334,15
Qwen-3-235B,809,simple,correct,1.4172682645105399,16
Qwen-3-235B,809,simple,correct,2.0937389458790236,17
Qwen-3-235B,809,simple,correct,2.387636179376742,18
Qwen-3-235B,809,simple,correct,2.565507551808922,19
Qwen-3-235B,809,simple,correct,1.5951742627345844,20
Qwen-3-235B,809,simple,correct,1.5467276364675622,21
Qwen-3-235B,809,simple,correct,2.0458177943526903,22
Qwen-3-235B,809,simple,correct,1.778205128205128,23
Qwen-3-235B,809,simple,correct,1.68414442700157,24
Qwen-3-235B,809,simple,correct,1.5271943995691977,25
Qwen-3-235B,809,simple,correct,1.2753834915997078,26
Qwen-3-235B,809,simple,correct,1.5534435261707988,27
Qwen-3-235B,809,simple,correct,1.4651680842446335,28
Qwen-3-235B,809,simple,correct,1.4263479710950528,29
Qwen-3-235B,809,simple,correct,1.3351947508027362,30
Qwen-3-235B,809,simple,correct,1.43659200968523,31
Qwen-3-235B,809,simple,correct,1.4399574920297555,32
Qwen-3-235B,809,simple,correct,1.5924058142984279,33
Qwen-3-235B,809,simple,correct,1.0973337616447156,34
Qwen-3-235B,809,simple,correct,1.014480408858603,35
Qwen-3-235B,809,simple,correct,1.3585805084745763,36
Qwen-3-235B,809,simple,correct,1.6427615734546428,37
Qwen-3-235B,809,simple,correct,1.2748439750360057,38
Qwen-3-235B,809,simple,correct,0.9337606837606838,39
Qwen-3-235B,809,simple,correct,2.8700167504187606,40
Qwen-3-235B,809,simple,correct,1.303729746254968,41
Qwen-3-235B,809,simple,correct,1.390653891410321,42
Qwen-3-235B,809,simple,correct,1.6085509472606248,43
Qwen-3-235B,809,simple,correct,1.4978425026968716,44
Qwen-3-235B,809,simple,correct,1.1422149570903146,45
Qwen-3-235B,809,simple,correct,1.9119170984455958,46
Qwen-3-235B,809,simple,correct,1.8828639115556725,47
Qwen-3-235B,809,simple,correct,1.2686353211009174,48
Qwen-3-235B,809,simple,correct,1.5673746813933729,49
Qwen-3-235B,809,simple,correct,1.3728944521712254,50
Qwen-3-235B,742,simple,correct,5.379981746273198,1
Qwen-3-235B,742,simple,correct,1.1835435844982385,2
Qwen-3-235B,742,simple,correct,1.6517094017094016,3
Qwen-3-235B,742,simple,correct,1.2121504339440694,4
Qwen-3-235B,742,simple,correct,1.5771583956492181,5
Qwen-3-235B,742,simple,correct,1.3471456517873022,6
Qwen-3-235B,742,simple,correct,2.1075491209927613,7
Qwen-3-235B,742,simple,correct,1.5978431813075713,8
Qwen-3-235B,742,simple,correct,0.9756795422031473,9
Qwen-3-235B,742,simple,correct,1.5530003045994518,10
Qwen-3-235B,742,simple,correct,1.5270955165692008,11
Qwen-3-235B,742,simple,correct,1.1683619782532444,12
Qwen-3-235B,742,simple,correct,1.5527627302275189,13
Qwen-3-235B,742,simple,correct,1.392077922077922,14
Qwen-3-235B,742,simple,correct,1.3044925124792013,15
Qwen-3-235B,742,simple,correct,1.4019149409930973,16
Qwen-3-235B,742,simple,correct,1.0064655172413792,17
Qwen-3-235B,742,simple,correct,1.3611847412700242,18
Qwen-3-235B,742,simple,correct,1.294508708948278,19
Qwen-3-235B,742,simple,correct,1.1487774554496477,20
Qwen-3-235B,742,simple,correct,1.556311881188119,21
Qwen-3-235B,742,simple,correct,1.2828054298642535,22
Qwen-3-235B,742,simple,correct,1.3658218853623876,23
Qwen-3-235B,742,simple,correct,1.4075363760726278,24
Qwen-3-235B,742,simple,correct,1.3883983321069413,25
Qwen-3-235B,742,simple,correct,1.3204825596643064,26
Qwen-3-235B,742,simple,correct,1.2581139007960809,27
Qwen-3-235B,742,simple,correct,1.368421052631579,28
Qwen-3-235B,742,simple,correct,0.5271082103389454,29
Qwen-3-235B,742,simple,correct,1.2590406695997425,30
Qwen-3-235B,742,simple,correct,1.3723417183132822,31
Qwen-3-235B,742,simple,correct,1.6504317024573831,32
Qwen-3-235B,742,simple,correct,1.391688770999116,33
Qwen-3-235B,742,simple,correct,1.4020040558272695,34
Qwen-3-235B,742,simple,correct,1.3962752836704488,35
Qwen-3-235B,742,simple,correct,1.5630616671831423,36
Qwen-3-235B,742,simple,correct,2.0368349249658935,37
Qwen-3-235B,742,simple,correct,1.489272284892723,38
Qwen-3-235B,742,simple,correct,1.58788522848034,39
Qwen-3-235B,742,simple,correct,1.5533049040511726,40
Qwen-3-235B,742,simple,correct,1.6421298844248762,41
Qwen-3-235B,742,simple,correct,1.2658150851581509,42
Qwen-3-235B,742,simple,correct,1.486459709379128,43
Qwen-3-235B,742,simple,correct,1.1794094173982441,44
Qwen-3-235B,742,simple,correct,1.221199808795411,45
Qwen-3-235B,742,simple,correct,1.3969986357435198,46
Qwen-3-235B,742,simple,correct,1.558050032071841,47
Qwen-3-235B,742,simple,correct,1.5683610867659947,48
Qwen-3-235B,742,simple,correct,1.3685462764691887,49
Qwen-3-235B,742,simple,correct,2.0687800735918485,50
Qwen-3-235B,103,simple,correct,12.848567530695771,1
Qwen-3-235B,103,simple,correct,1.357511131942817,2
Qwen-3-235B,103,simple,correct,1.491445331595242,3
Qwen-3-235B,103,simple,correct,1.292828685258964,4
Qwen-3-235B,103,simple,correct,1.4229059007330849,5
Qwen-3-235B,103,simple,correct,1.1033865814696486,6
Qwen-3-235B,103,simple,correct,1.274673304293715,7
Qwen-3-235B,103,simple,correct,1.4218498659517427,8
Qwen-3-235B,103,simple,correct,1.1807192505288606,9
Qwen-3-235B,103,simple,correct,1.0017541062031574,10
Qwen-3-235B,103,simple,correct,1.462529920824894,11
Qwen-3-235B,103,simple,correct,1.7186247301880975,12
Qwen-3-235B,103,simple,correct,1.4504726674886972,13
Qwen-3-235B,103,simple,correct,1.4678830757773227,14
Qwen-3-235B,103,simple,correct,1.3956466069142126,15
Qwen-3-235B,103,simple,correct,1.9629292008508052,16
Qwen-3-235B,103,simple,correct,1.3168016194331984,17
Qwen-3-235B,103,simple,correct,1.5063441712926249,18
Qwen-3-235B,103,simple,correct,1.290590405904059,19
Qwen-3-235B,103,simple,correct,1.7541377469300587,20
Qwen-3-235B,103,simple,correct,1.2732017245291583,21
Qwen-3-235B,103,simple,correct,1.5997071352502663,22
Qwen-3-235B,103,simple,correct,1.3832153690596563,23
Qwen-3-235B,103,simple,correct,1.0895573997233747,24
Qwen-3-235B,103,simple,correct,1.01221017972287,25
Qwen-3-235B,103,simple,correct,1.5614406779661016,26
Qwen-3-235B,103,simple,correct,2.0220933443800053,27
Qwen-3-235B,103,simple,correct,1.3103189493433396,28
Qwen-3-235B,103,simple,correct,2.200584484590861,29
Qwen-3-235B,103,simple,correct,1.1180567647570956,30
Qwen-3-235B,103,simple,correct,1.2850367947669665,31
Qwen-3-235B,103,simple,correct,1.5041449186367823,32
Qwen-3-235B,103,simple,correct,1.3433098591549295,33
Qwen-3-235B,103,simple,correct,1.4763249348392702,34
Qwen-3-235B,103,simple,correct,1.4235086946951354,35
Qwen-3-235B,103,simple,correct,0.7121107266435986,36
Qwen-3-235B,103,simple,correct,0.9087398635603038,37
Qwen-3-235B,103,simple,correct,1.2272727272727273,38
Qwen-3-235B,103,simple,correct,1.2562578786241672,39
Qwen-3-235B,103,simple,correct,1.5825545171339563,40
Qwen-3-235B,103,simple,correct,1.4659610983981692,41
Qwen-3-235B,103,simple,correct,1.3703265098968025,42
Qwen-3-235B,103,simple,correct,0.855804268610099,43
Qwen-3-235B,103,simple,correct,1.29025588007237,44
Qwen-3-235B,103,simple,correct,1.3514028874965949,45
Qwen-3-235B,103,simple,correct,1.5525925925925925,46
Qwen-3-235B,103,simple,correct,1.4897765097479791,47
Qwen-3-235B,103,simple,correct,1.4210687022900763,48
Qwen-3-235B,103,simple,correct,1.4576323987538942,49
Qwen-3-235B,103,simple,correct,1.3475529965977493,50
Qwen-3-235B,878,simple,correct,12.014086531550955,1
Qwen-3-235B,878,simple,correct,1.2155876807039598,2
Qwen-3-235B,878,simple,correct,1.120373457819273,3
Qwen-3-235B,878,simple,correct,1.2162162162162162,4
Qwen-3-235B,878,simple,correct,1.3584447144592953,5
Qwen-3-235B,878,simple,correct,1.2590132827324478,6
Qwen-3-235B,878,simple,correct,1.2581988547631442,7
Qwen-3-235B,878,simple,correct,1.163157048705996,8
Qwen-3-235B,878,simple,correct,1.1329954384186518,9
Qwen-3-235B,878,simple,correct,1.50109950522265,10
Qwen-3-235B,878,simple,correct,1.462448255470136,11
Qwen-3-235B,878,simple,correct,1.4167927382753405,12
Qwen-3-235B,878,simple,correct,1.7292688624153236,13
Qwen-3-235B,878,simple,correct,1.134548351757793,14
Qwen-3-235B,878,simple,correct,0.9862215156332803,15
Qwen-3-235B,878,simple,correct,1.2614503816793894,16
Qwen-3-235B,878,simple,correct,0.8293798532071056,17
Qwen-3-235B,878,simple,correct,1.0363427697016068,18
Qwen-3-235B,878,simple,correct,1.144731182795699,19
Qwen-3-235B,878,simple,correct,1.887952074550699,20
Qwen-3-235B,878,simple,correct,1.3835329910629397,21
Qwen-3-235B,878,simple,correct,0.918443561016745,22
Qwen-3-235B,878,simple,correct,1.2733333333333334,23
Qwen-3-235B,878,simple,correct,1.3311985361390668,24
Qwen-3-235B,878,simple,correct,1.127046866177301,25
Qwen-3-235B,878,simple,correct,1.2571587433972755,26
Qwen-3-235B,878,simple,correct,1.2275349456401154,27
Qwen-3-235B,878,simple,correct,1.114199281527699,28
Qwen-3-235B,878,simple,correct,1.4058404230857668,29
Qwen-3-235B,878,simple,correct,1.4857480431250922,30
Qwen-3-235B,878,simple,correct,1.2238636363636364,31
Qwen-3-235B,878,simple,correct,1.1137543977215614,32
Qwen-3-235B,878,simple,correct,1.0885023857164846,33
Qwen-3-235B,878,simple,correct,1.399864376130199,34
Qwen-3-235B,878,simple,correct,1.105072463768116,35
Qwen-3-235B,878,simple,correct,1.3257855822550833,36
Qwen-3-235B,878,simple,correct,1.4030780505679736,37
Qwen-3-235B,878,simple,correct,1.2292051756007394,38
Qwen-3-235B,878,simple,correct,1.2684530659214204,39
Qwen-3-235B,878,simple,correct,1.5909090909090908,40
Qwen-3-235B,878,simple,correct,1.1576060338916643,41
Qwen-3-235B,878,simple,correct,1.0538148459202792,42
Qwen-3-235B,878,simple,correct,4.750313152400835,43
Qwen-3-235B,878,simple,correct,1.0847800237812129,44
Qwen-3-235B,878,simple,correct,1.2774513644078862,45
Qwen-3-235B,878,simple,correct,0.9154559505409583,46
Qwen-3-235B,878,simple,correct,1.035786826578973,47
Qwen-3-235B,878,simple,correct,1.019125858417303,48
Qwen-3-235B,878,simple,correct,1.2375777507685708,49
Qwen-3-235B,878,simple,correct,0.7680917327293318,50
Qwen-3-235B,900,simple,correct,10.477267141803884,1
Qwen-3-235B,900,simple,correct,0.9452375380294875,2
Qwen-3-235B,900,simple,correct,1.2117665918563643,3
Qwen-3-235B,900,simple,correct,1.350613154960981,4
Qwen-3-235B,900,simple,correct,0.6267433751743375,5
Qwen-3-235B,900,simple,correct,2.790920449812578,6
Qwen-3-235B,900,simple,correct,0.9829510501801564,7
Qwen-3-235B,900,simple,correct,1.2207623260049434,8
Qwen-3-235B,900,simple,correct,1.0364604670217124,9
Qwen-3-235B,900,simple,correct,1.300371448649734,10
Qwen-3-235B,900,simple,correct,1.347578001699648,11
Qwen-3-235B,900,simple,correct,1.071832693473429,12
Qwen-3-235B,900,simple,correct,1.1800359712230215,13
Qwen-3-235B,900,simple,correct,1.3207391064533922,14
Qwen-3-235B,900,simple,correct,1.0770409809616006,15
Qwen-3-235B,900,simple,correct,1.3398212226066897,16
Qwen-3-235B,900,simple,correct,1.2198396419914228,17
Qwen-3-235B,900,simple,correct,1.416745698414849,18
Qwen-3-235B,900,simple,correct,1.074734703093249,19
Qwen-3-235B,900,simple,correct,1.1822880290543372,20
Qwen-3-235B,900,simple,correct,1.2444280442804427,21
Qwen-3-235B,900,simple,correct,1.056608639587363,22
Qwen-3-235B,900,simple,correct,1.6323708824725498,23
Qwen-3-235B,900,simple,correct,1.1678522571819425,24
Qwen-3-235B,900,simple,correct,1.1864915894267078,25
Qwen-3-235B,900,simple,correct,1.4250203748981256,26
Qwen-3-235B,900,simple,correct,1.0492413398225022,27
Qwen-3-235B,900,simple,correct,0.8853205785218085,28
Qwen-3-235B,900,simple,correct,1.2357019064124783,29
Qwen-3-235B,900,simple,correct,1.494000311672121,30
Qwen-3-235B,900,simple,correct,0.9723098492814581,31
Qwen-3-235B,900,simple,correct,1.2387521968365554,32
Qwen-3-235B,900,simple,correct,2.231128808864266,33
Qwen-3-235B,900,simple,correct,1.3723873169344518,34
Qwen-3-235B,900,simple,correct,1.2176180817154447,35
Qwen-3-235B,900,simple,correct,1.1673587638821825,36
Qwen-3-235B,900,simple,correct,0.8620325560932688,37
Qwen-3-235B,900,simple,correct,1.162844880441447,38
Qwen-3-235B,900,simple,correct,1.1673630454967503,39
Qwen-3-235B,900,simple,correct,1.242442785460776,40
Qwen-3-235B,900,simple,correct,1.1000996467071293,41
Qwen-3-235B,900,simple,correct,1.7585868498527968,42
Qwen-3-235B,900,simple,correct,1.2677179626608663,43
Qwen-3-235B,900,simple,correct,1.2854311199207136,44
Qwen-3-235B,900,simple,correct,1.041354237673256,45
Qwen-3-235B,900,simple,correct,1.038498972639775,46
Qwen-3-235B,900,simple,correct,1.64324569356301,47
Qwen-3-235B,900,simple,correct,1.3069540823859442,48
Qwen-3-235B,900,simple,correct,1.4344721366563988,49
Qwen-3-235B,900,simple,correct,1.9083023543990087,50
Qwen-3-235B,540,simple,correct,1.7500877775993897,1
Qwen-3-235B,540,simple,correct,0.5402082246354503,2
Qwen-3-235B,540,simple,correct,0.6180117962618,3
